Timestamp,n-transactions
2014-08-05 00:00:00,63127.57142857143
2014-08-08 00:00:00,66787.14285714286
2014-08-11 00:00:00,68256.28571428571
2014-08-14 00:00:00,69288.14285714286
2014-08-17 00:00:00,72351
2014-08-20 00:00:00,71958.28571428571
2014-08-23 00:00:00,69957
2014-08-26 00:00:00,67560.85714285714
2014-08-29 00:00:00,66721.28571428571
2014-09-01 00:00:00,67620.85714285714
2014-09-04 00:00:00,67195.85714285714
2014-09-07 00:00:00,67733.14285714286
2014-09-10 00:00:00,70287.85714285714
2014-09-13 00:00:00,69752.42857142857
2014-09-16 00:00:00,70906.71428571429
2014-09-19 00:00:00,74407.71428571429
2014-09-22 00:00:00,73755.42857142857
